department,municipality,crop,yield_t_ha,relative_yield,avg_temperature,total_precipitation,pest_alert,pest_name,species,year,season,climate_risk,category_temp,category_rain
1,27,4,0.5873015873015873,0.835183689964518,0.37407641364350663,0.833010097580444,0,2,0,5,0,0,0,0
2,28,7,0.6317460317460318,0.8129892365851978,0.49959983630583427,0.4456087181147783,0,0,1,0,1,0,1,0
0,29,6,0.30158730158730157,0.43875370393128765,0.07033308036035546,0.6657032642628771,0,1,2,3,1,0,0,0
2,31,5,0.2793650793650793,0.39425047432782845,0.21408436920474916,0.45472433571502524,0,2,0,1,1,0,0,0
7,38,3,0.42539682539682544,0.549123596720092,0.01726266913839769,0.404977750041164,0,3,3,1,0,0,0,0
5,42,6,0.6253968253968254,0.8313359847355661,0.3718596191184469,0.7601489603698894,0,1,2,1,0,0,0,0
0,1,5,0.43492063492063493,0.5584247268884094,0.30062990502915987,0.5890303818252463,0,2,0,5,0,0,0,0
2,23,4,0.2698412698412699,0.39236193332807123,0.3778700940245816,0.9858949486539306,0,2,0,2,0,0,0,0
1,45,7,0.5619047619047619,0.8452704706795187,0.3790883422752982,0.786815128401706,0,0,1,3,1,0,0,0
2,3,7,0.31111111111111106,0.4096903015439298,0.21408436920474916,0.45472433571502524,0,0,1,1,1,0,0,0
7,7,1,0.5142857142857143,0.6899622217113675,0.2784766362864808,0.15244946660718028,0,2,0,1,1,0,0,0
1,14,5,0.1873015873015873,0.2772679418266695,0.3749871978054573,0.711625197812678,0,2,0,1,0,0,0,0
2,16,6,0.46031746031746024,0.596444764151909,0.24698304007166882,0.7273055550657528,0,1,2,4,1,0,0,0
2,18,7,0.3841269841269841,0.5015306530879808,0.6444268055376945,0.5136197087793226,0,0,1,0,0,0,1,0
1,20,2,0.4634920634920634,0.5832823065108159,0.374329448620796,0.6034339182502055,0,2,0,1,1,0,0,0
7,21,2,0.12698412698412698,0.1642079389681805,0.16124039153547898,0.6075689932475568,0,2,0,2,1,0,0,0
6,24,6,0.4825396825396825,0.8105516135032654,0.4481509763559117,0.5499049270183036,0,1,2,1,1,0,0,0
4,25,4,0.05714285714285716,0.16676712662978346,0.4241332949169907,0.7343195898959207,0,2,0,1,1,0,0,0
7,28,3,0.6380952380952379,0.8150866481797512,0.3313278110071547,0.7912312142913782,0,3,3,3,1,0,0,0
5,30,0,0.565079365079365,0.6586446696856249,0.5624971020891163,0.708605385023577,0,2,0,2,1,0,1,0
6,32,7,0.7682539682539682,0.9038807424826467,0.6334819643239218,0.1830987208994701,0,0,1,3,1,0,1,0
2,40,6,0.7206349206349206,0.9234890055827345,0.3778700940245816,0.9858949486539306,0,1,2,2,0,0,0,0
5,41,4,0.746031746031746,0.8031413247898634,0.47879960016522105,0.3472416804285112,0,2,0,0,1,0,1,0
2,43,2,0.4571428571428571,0.6610784997459878,0.49959983630583427,0.4456087181147783,0,2,0,0,1,0,1,0
2,44,6,0.3142857142857143,0.4129809213980311,0.3557878588117651,0.2836449415924456,0,1,2,1,0,0,0,0
4,1,5,0.31111111111111106,0.42842846022587633,0.2605319881203014,0.5780520484605312,0,2,0,2,1,0,0,0
2,12,0,0.5492063492063491,0.6623038085369494,0.8847428159183348,0.7746451710045479,0,2,0,5,0,0,1,0
7,45,5,0.5365079365079365,0.6237338932439368,0.2784766362864808,0.15244946660718028,0,2,0,1,1,0,0,0
1,47,2,0.0380952380952381,0.06056970421943056,0.3790883422752982,0.786815128401706,0,2,0,3,1,0,0,0
5,6,1,0.8825396825396824,0.9482037310204166,0.5624971020891163,0.708605385023577,0,2,0,2,1,0,1,0
7,11,3,0.3555555555555556,0.46179244549453247,0.6982831263972971,0.6525557646132096,1,3,3,5,0,0,1,0
5,22,6,0.2571428571428572,0.35577431635613377,0.5126087085461508,0.33965023527493443,0,1,2,3,0,0,1,0
0,25,5,0.06984126984126982,0.10352462497817952,0.5490927667582532,0.38308639215389473,0,2,0,3,0,0,1,0
2,28,1,0.2095238095238095,0.259012902117676,0.8847428159183348,0.7746451710045479,1,2,0,5,0,0,1,0
1,29,6,0.3492063492063492,0.5374681819530446,0.16586759923958816,0.2871568353134357,0,1,2,0,0,0,0,0
3,31,7,0.7142857142857143,0.9684516654956996,0.6950954244255083,0.7488112280910331,0,0,1,1,0,0,1,0
7,33,1,0.46031746031746024,0.6200982665697963,0.5146344897496444,0.5831787423675747,0,2,0,0,1,0,1,0
0,36,0,0.6190476190476191,0.7722213947006368,0.38740471355727557,0.49918353191459097,0,2,0,0,1,0,0,0
7,37,6,0.30158730158730157,0.45818042244657287,0.24683334851130034,0.41414215037469404,0,1,2,4,1,0,0,0
6,38,5,0.6190476190476191,0.8481221939085064,0.887844856994958,0.5500565690167338,0,2,0,5,0,0,1,0
3,43,3,0.5714285714285713,0.8423926692929771,0.33046637083149655,0.6182528639898939,0,3,3,2,1,0,0,0
3,44,3,0.06349206349206346,0.13027088519474936,0.16250980249855296,0.5371598895838154,0,3,3,5,0,0,0,0
1,1,3,0.09523809523809523,0.15318569507909827,0.374329448620796,0.6034339182502055,0,3,3,1,1,0,0,0
4,12,3,0.009523809523809545,0.02642151277909055,0.3172110349996702,0.6573678867414552,0,3,3,4,0,0,0,0
3,34,6,0.3936507936507936,0.5703726201466319,0.10147258121009717,0.15845704556450713,0,1,2,3,1,0,0,0
5,3,6,0.2317460317460317,0.3229769599161727,0.351896090491425,0.799437250260155,0,1,2,4,0,0,0,0
5,5,2,0.019047619047619063,0.035165146923735985,0.351896090491425,0.799437250260155,0,2,0,4,0,0,0,0
4,9,2,0.5523809523809524,0.5877222873578488,0.33189783751439794,0.39783538053412837,0,2,0,5,0,0,0,0
6,10,3,0.2507936507936508,0.29654487989054656,0.6334819643239218,0.1830987208994701,0,3,3,3,1,0,1,0
2,11,5,0.44126984126984126,0.6069474044255007,0.3778700940245816,0.9858949486539306,0,2,0,2,0,0,0,0
3,14,1,0.7428571428571428,0.9265562542842629,0.31975296695675937,0.6770819132972177,0,2,0,4,0,0,0,0
0,16,4,0.18095238095238098,0.25108562537523005,0.5490927667582532,0.38308639215389473,0,2,0,3,0,0,1,0
7,19,5,0.2095238095238095,0.24511892646314817,0.34040153197208856,0.4789263338995875,0,2,0,2,0,0,0,0
7,42,5,0.4539682539682539,0.528161183182767,0.16124039153547898,0.6075689932475568,0,2,0,2,1,0,0,0
6,43,1,0.4825396825396825,0.6601254937884278,0.27779167553221207,0.6678790815982287,0,2,0,3,0,0,0,0
0,44,6,0.12063492063492065,0.19501537524899634,0.5396335844983531,0.8038572700800248,1,1,2,1,1,0,1,0
6,0,1,0.24126984126984125,0.3435561889647366,0.42312534949503533,0.5935569709344319,0,2,0,1,0,0,0,0
3,1,0,0.7174603174603174,0.8084875079163258,0.7098564104956644,0.7291188431445734,0,2,0,0,1,0,1,0
3,12,6,0.24444444444444446,0.3673393688348028,0.4519382782652528,0.6350241154309053,0,1,2,1,1,0,0,0
3,47,5,0.7174603174603174,0.8255893636962748,0.4519382782652528,0.6350241154309053,0,2,0,1,1,0,0,0
0,4,3,0.7682539682539682,0.9902298282720392,0.731779196326154,0.9031034395681923,0,3,3,2,0,0,1,0
0,10,7,0.05714285714285716,0.10693929160972424,0.07033308036035546,0.6657032642628771,0,0,1,3,1,0,0,0
6,11,6,0.3904761904761904,0.6681596023315167,0.6334819643239218,0.1830987208994701,0,1,2,3,1,0,1,0
3,14,6,0.006349206349206354,0.04335013801805396,0.10147258121009717,0.15845704556450713,0,1,2,3,1,0,0,0
0,25,4,0.5936507936507937,0.7763925664411102,0.07033308036035546,0.6657032642628771,0,2,0,3,1,0,0,0
0,2,5,0.7396825396825397,0.9381674206569492,0.6268451232587697,0.3592886431729374,0,2,0,0,0,0,1,0
2,3,1,0.6984126984126985,0.8435428659948212,0.3687735234766052,0.4220713771469722,0,2,0,2,1,0,0,0
4,9,4,0.39682539682539686,0.7144332862128268,0.39865589112227084,0.5821611754539173,0,2,0,2,0,0,0,0
1,11,3,0.10793650793650794,0.16990909960046444,0.37407641364350663,0.833010097580444,0,3,3,5,0,0,0,0
2,13,7,0.2698412698412699,0.3577805376277271,0.21408436920474916,0.45472433571502524,0,0,1,1,1,0,0,0
5,16,0,0.6349206349206349,0.7396902636801193,0.47879960016522105,0.3472416804285112,0,2,0,0,1,0,1,0
1,30,2,0.06349206349206346,0.09177642674428935,0.5189155089769342,0.6667353309890451,1,2,0,2,1,0,1,0
1,33,5,0.12698412698412698,0.19733714910810982,1.0,0.7271951344329128,1,2,0,3,0,0,1,0
1,35,4,0.46984126984126984,0.6751443488727243,0.0,0.324594266405283,0,2,0,4,0,0,0,0
2,38,1,0.20634920634920628,0.2552172530015907,0.21408436920474916,0.45472433571502524,0,2,0,1,1,0,0,0
6,40,7,0.5682539682539682,0.6697530791835202,0.42312534949503533,0.5935569709344319,0,0,1,1,0,0,0,0
6,12,1,0.5682539682539682,0.7725909047126337,0.6334819643239218,0.1830987208994701,0,2,0,3,1,0,1,0
5,23,6,0.06666666666666665,0.10979414305642723,0.5825428175581671,0.861535160909459,1,1,2,4,1,0,1,0
2,45,5,0.48571428571428565,0.6653347970013321,0.3557878588117651,0.2836449415924456,0,2,0,1,0,0,0,0
3,48,0,0.6857142857142857,0.7726262795371754,0.3397359524399901,0.5595644038097376,0,2,0,0,0,0,0,0
6,4,2,0.43174603174603177,0.5392815435012815,0.7062188736615447,0.7849849405396583,1,2,0,0,0,0,1,0
1,10,0,0.0222222222222222,0.018048121897126818,0.37407641364350663,0.833010097580444,0,2,0,5,0,0,0,0
5,13,6,0.24126984126984125,0.33527596858115816,0.3997887788662027,0.8761515822339954,0,1,2,5,0,0,0,0
3,15,1,0.5936507936507937,0.7432167594507175,0.6950954244255083,0.7488112280910331,0,2,0,1,0,0,1,0
6,27,3,0.6730158730158731,0.7891885047491254,0.42312534949503533,0.5935569709344319,0,3,3,1,0,0,0,0
4,28,5,0.584126984126984,0.7827199033297462,0.3172110349996702,0.6573678867414552,0,2,0,4,0,0,0,0
7,29,2,0.0222222222222222,0.03752814971883167,0.24683334851130034,0.41414215037469404,0,2,0,4,1,0,0,0
5,32,4,0.6603174603174603,0.7098801302504656,0.351896090491425,0.799437250260155,0,2,0,4,0,0,0,0
5,33,1,0.3079365079365079,0.32492022835967205,0.351896090491425,0.799437250260155,0,2,0,4,0,0,0,0
4,35,4,0.10158730158730156,0.23842438115466755,0.6619823336283668,0.5170924357939253,0,2,0,0,1,0,1,0
0,37,2,0.46031746031746024,0.6230337268698622,0.6433216078782618,0.6578610714336488,0,2,0,4,1,0,1,0
5,23,0,0.07619047619047617,0.09132551172416473,0.5825428175581671,0.861535160909459,1,2,0,4,1,0,1,0
0,7,5,0.4031746031746032,0.51886819628752,0.6268451232587697,0.3592886431729374,0,2,0,0,0,0,1,0
0,9,3,0.4634920634920634,0.6050751246160618,0.6268451232587697,0.3592886431729374,0,3,3,0,0,0,1,0
5,17,3,0.09206349206349207,0.17935556323550642,0.5126087085461508,0.33965023527493443,0,3,3,3,0,0,1,0
0,18,2,0.6507936507936507,0.8705156106292737,0.6268451232587697,0.3592886431729374,0,2,0,0,0,0,1,0
0,19,2,0.5460317460317461,0.7344005745615975,0.731779196326154,0.9031034395681923,0,2,0,2,0,0,1,0
5,22,4,0.7079365079365079,0.7616919049945754,0.3718596191184469,0.7601489603698894,0,2,0,1,0,0,0,0
7,26,7,0.8158730158730158,0.9634032646826822,0.16124039153547898,0.6075689932475568,0,0,1,2,1,0,0,0
7,27,0,0.9492063492063493,0.9351632220260861,0.34040153197208856,0.4789263338995875,0,2,0,2,0,0,0,0
3,29,1,0.028571428571428553,0.04886718327260853,0.3397359524399901,0.5595644038097376,0,2,0,0,0,0,0,0
7,33,5,0.565079365079365,0.6568167544189571,0.4649809783243084,0.7987971854564409,0,2,0,3,0,0,1,0
3,38,0,0.6952380952380952,0.7833846480509206,0.16250980249855296,0.5371598895838154,0,2,0,5,0,0,0,0
5,41,2,0.726984126984127,0.8970901813281533,0.3997887788662027,0.8761515822339954,0,2,0,5,0,0,0,0
7,43,0,0.8158730158730158,0.8008058697919282,0.4649809783243084,0.7987971854564409,0,2,0,3,0,0,1,0
3,34,2,0.40634920634920635,0.5278057331544188,0.3397359524399901,0.5595644038097376,0,2,0,0,0,0,0,0
3,3,3,0.6412698412698412,0.9403094146064834,0.3397359524399901,0.5595644038097376,0,3,3,0,0,0,0,0
6,4,7,0.5682539682539682,0.6697530791835202,0.27779167553221207,0.6678790815982287,0,0,1,3,0,0,0,0
7,7,7,0.5523809523809524,0.6539279885179744,0.01726266913839769,0.404977750041164,0,0,1,1,0,0,0,0
4,8,3,0.2095238095238095,0.2733148375342017,0.2605319881203014,0.5780520484605312,0,3,3,2,1,0,0,0
3,11,6,0.53015873015873,0.7561264458149014,0.7098564104956644,0.7291188431445734,0,1,2,0,1,0,1,0
4,14,4,0.37777777777777777,0.6837230342735907,0.709457062776405,0.584343178896467,0,2,0,3,0,0,1,0
4,15,4,0.08571428571428572,0.21283250453863764,0.6619823336283668,0.5170924357939253,0,2,0,0,1,0,1,0
2,16,7,0.726984126984127,0.9327809994687428,0.49959983630583427,0.4456087181147783,0,0,1,0,1,0,1,0
7,17,0,0.8031746031746031,0.7880099314839132,0.5213789182796438,1.0,0,2,0,4,0,0,1,0
4,26,5,0.24761904761904763,0.3460351013645112,0.5488261328080419,0.7511705280330245,1,2,0,0,0,0,1,0
4,27,4,0.09206349206349207,0.2230692551850497,0.6392935404450437,0.6496326542644022,1,2,0,1,0,0,1,0
1,28,0,0.4444444444444444,0.48315266213628183,0.22556788515457793,0.5706486180467323,0,2,0,2,0,0,0,0
2,31,0,0.3333333333333333,0.4050667598186001,0.3557878588117651,0.2836449415924456,0,2,0,1,0,0,0,0
2,32,5,0.3142857142857143,0.44012628278026755,0.49959983630583427,0.4456087181147783,0,2,0,0,1,0,1,0
3,36,1,0.4095238095238095,0.516968021145491,0.16250980249855296,0.5371598895838154,0,2,0,5,0,0,0,0
3,23,7,0.02539682539682539,0.06120697021158422,0.6950954244255083,0.7488112280910331,1,0,1,1,0,0,1,0
3,34,5,0.05396825396825397,0.06313937224591065,0.33046637083149655,0.6182528639898939,0,2,0,2,1,0,0,0
3,46,0,0.4984126984126983,0.561045032100188,0.16250980249855296,0.5371598895838154,0,2,0,5,0,0,0,0
3,2,5,0.5523809523809524,0.6358888873545575,0.3397359524399901,0.5595644038097376,0,2,0,0,0,0,0,0
0,4,3,0.40634920634920635,0.532858617680566,0.5396335844983531,0.8038572700800248,1,3,3,1,1,0,1,0
2,5,3,0.37777777777777777,0.47342354909030515,0.24698304007166882,0.7273055550657528,0,3,3,4,1,0,0,0
5,7,7,0.2825396825396825,0.30329939221722313,0.47879960016522105,0.3472416804285112,0,0,1,0,1,0,1,0
4,17,4,0.5492063492063491,0.9601153017267154,0.5488261328080419,0.7511705280330245,0,2,0,0,0,0,1,0
1,18,1,0.2952380952380952,0.4645361380798273,0.374329448620796,0.6034339182502055,0,2,0,1,1,0,0,0
3,19,2,0.4222222222222223,0.5477239390112347,0.7098564104956644,0.7291188431445734,1,2,0,0,1,0,1,0
3,20,3,0.6158730158730158,0.904703325401572,0.3397359524399901,0.5595644038097376,0,3,3,0,0,0,0,0
1,21,4,0.19365079365079368,0.29883562792715546,0.22556788515457793,0.5706486180467323,0,2,0,2,0,0,0,0
3,24,6,0.44126984126984126,0.6351704663099818,0.7098564104956644,0.7291188431445734,0,1,2,0,1,0,1,0
2,25,7,0.5396825396825398,0.6971905324644377,0.4321475105997541,0.7595012887024524,0,0,1,4,0,0,0,0
2,28,5,0.526984126984127,0.719551661536033,0.3687735234766052,0.4220713771469722,0,2,0,2,1,0,0,0
2,29,4,0.7015873015873015,0.9702554792538218,0.8847428159183348,0.7746451710045479,0,2,0,5,0,0,1,0
0,37,4,0.26666666666666666,0.3601878362119898,0.40754706711259203,0.332479822075868,0,2,0,4,0,0,0,0
5,41,7,0.365079365079365,0.39394058989133574,0.459852258623342,0.27231617103819517,0,0,1,2,0,0,1,0
5,44,3,0.6285714285714286,0.9508468923576665,0.351896090491425,0.799437250260155,0,3,3,4,0,0,0,0
2,23,3,0.438095238095238,0.5470295428437494,0.3557878588117651,0.2836449415924456,0,3,3,1,0,0,0,0
5,3,7,0.6444444444444444,0.7007261820191018,0.351896090491425,0.799437250260155,0,0,1,4,0,0,0,0
5,8,7,0.19047619047619052,0.20219959481148206,0.5825428175581671,0.861535160909459,1,0,1,4,1,0,1,0
1,10,7,0.26666666666666666,0.4247003537606632,0.37407641364350663,0.833010097580444,0,0,1,5,0,0,0,0
6,11,7,0.8031746031746031,0.9447601757570974,0.27779167553221207,0.6678790815982287,0,0,1,3,0,0,0,0
7,18,2,0.7238095238095237,0.8858988595402282,0.01726266913839769,0.404977750041164,0,2,0,1,0,0,0,0
7,19,4,0.3142857142857143,0.5367504566975367,0.5146344897496444,0.5831787423675747,0,2,0,0,1,0,1,0
5,21,5,0.365079365079365,0.48070225156048574,0.3997887788662027,0.8761515822339954,0,2,0,5,0,0,0,0
7,25,5,0.6730158730158731,0.7817964521912564,0.16124039153547898,0.6075689932475568,0,2,0,2,1,0,0,0
3,28,2,0.7111111111111111,0.9102352856052833,0.33046637083149655,0.6182528639898939,0,2,0,2,1,0,0,0
3,32,0,0.7142857142857143,0.8049013850784108,0.16250980249855296,0.5371598895838154,0,2,0,5,0,0,0,0
7,36,2,0.6,0.7361863813364524,0.01726266913839769,0.404977750041164,0,2,0,1,0,0,0,0
1,41,2,0.2571428571428572,0.32972768599633806,0.16586759923958816,0.2871568353134357,0,2,0,0,0,0,0,0
2,43,4,0.692063492063492,0.9575078275054596,0.4321475105997541,0.7595012887024524,0,2,0,4,0,0,0,0
6,0,0,0.14920634920634918,0.26636567595184135,0.5496004039515352,0.4160850014094928,0,2,0,4,1,0,1,0
6,1,6,0.419047619047619,0.7123502264882663,0.4481509763559117,0.5499049270183036,0,1,2,1,1,0,0,0
0,2,7,0.46984126984126984,0.6579513402058044,0.5396335844983531,0.8038572700800248,0,0,1,1,1,0,1,0
2,7,5,0.5396825396825398,0.7362337737005563,0.22150118839545296,0.7776249903183627,0,2,0,3,0,0,0,0
7,9,4,0.006349206349206354,0.06930625100331586,0.2784766362864808,0.15244946660718028,0,2,0,1,1,0,0,0
1,14,3,0.08571428571428572,0.14064314168807365,0.37407641364350663,0.833010097580444,0,3,3,5,0,0,0,0
1,16,1,0.4031746031746032,0.6180873977760079,1.0,0.7271951344329128,0,2,0,3,0,0,1,0
3,22,1,0.6603174603174603,0.825134406078472,0.31975296695675937,0.6770819132972177,0,2,0,4,0,0,0,0
1,26,6,0.657142857142857,0.9732107194419393,1.0,0.7271951344329128,0,1,2,3,0,0,1,0
0,33,6,0.13333333333333336,0.21211981936705185,0.07033308036035546,0.6657032642628771,0,1,2,3,1,0,0,0
4,37,7,0.0,0.051051009969241584,0.41624956471077734,0.7178879741508677,0,0,1,3,1,0,0,0
7,40,7,0.4571428571428571,0.5420694549644655,0.6982831263972971,0.6525557646132096,1,0,1,5,0,0,1,0
2,43,6,0.15873015873015872,0.21755204542107423,0.3557878588117651,0.2836449415924456,0,1,2,1,0,0,0,0
5,44,4,0.3206349206349206,0.34028947040914803,0.9391480225458171,0.6776426206665676,1,2,0,1,1,0,1,0
7,34,3,0.2507936507936508,0.33079571865619284,0.5213789182796438,1.0,1,3,3,4,0,0,1,0
7,46,0,0.5746031746031746,0.5576830419396427,0.24683334851130034,0.41414215037469404,0,2,0,4,1,0,0,0
3,49,1,0.19365079365079368,0.2517108796841908,0.4519382782652528,0.6350241154309053,0,2,0,1,1,0,0,0
1,6,6,0.4095238095238095,0.6228198130075704,0.37407641364350663,0.833010097580444,0,1,2,5,0,0,0,0
3,10,7,0.6317460317460318,0.8597495361068193,0.3397359524399901,0.5595644038097376,0,0,1,0,0,0,0,0
1,14,4,0.7079365079365079,0.999548418653387,0.3790883422752982,0.786815128401706,0,2,0,3,1,0,0,0
2,15,3,0.6063492063492064,0.7523515254191465,0.22150118839545296,0.7776249903183627,0,3,3,3,0,0,0,0
7,16,1,0.6698412698412698,0.8913347982958957,0.5146344897496444,0.5831787423675747,0,2,0,0,1,0,1,0
4,18,7,0.5492063492063491,0.8549245923676769,0.6392935404450437,0.6496326542644022,0,0,1,1,0,0,1,0
4,20,5,0.4571428571428571,0.6179331856070159,0.41624956471077734,0.7178879741508677,0,2,0,3,1,0,0,0
6,21,2,0.6444444444444444,0.7988395214739533,0.47322884726648873,0.24817961992934734,0,2,0,4,0,0,1,0
4,22,5,0.28571428571428564,0.39547111668133017,0.6619823336283668,0.5170924357939253,0,2,0,0,1,0,1,0
6,30,0,0.07936507936507936,0.16483724740955827,0.803367717307867,0.7721710878902828,1,2,0,2,0,0,1,0
4,32,1,0.21269841269841266,0.2966389377327521,0.3172110349996702,0.6573678867414552,0,2,0,4,0,0,0,0
2,39,5,0.6285714285714286,0.8530085588522194,0.21408436920474916,0.45472433571502524,0,2,0,1,1,0,0,0
5,41,3,0.473015873015873,0.7271600572867444,0.9391480225458171,0.6776426206665676,0,3,3,1,1,0,1,0
4,42,1,0.10158730158730156,0.1536710175803229,0.3172110349996702,0.6573678867414552,0,2,0,4,0,0,0,0
3,43,3,0.29841269841269835,0.4596272103401797,0.4519382782652528,0.6350241154309053,0,3,3,1,1,0,0,0
6,1,3,0.7619047619047619,0.8929029520877734,0.27779167553221207,0.6678790815982287,0,3,3,3,0,0,0,0
0,12,6,0.009523809523809545,0.045351489216010565,0.6268451232587697,0.3592886431729374,0,1,2,0,0,0,1,0
4,45,5,0.05396825396825397,0.09473535683734777,0.33189783751439794,0.39783538053412837,0,2,0,5,0,0,0,0
7,4,0,0.031746031746031744,0.010656679272000147,0.34040153197208856,0.4789263338995875,0,2,0,2,0,0,0,0
3,5,2,0.05396825396825397,0.08562156313310712,0.4337600083806423,0.7469683148991253,0,2,0,4,1,0,0,0
7,7,4,0.4444444444444444,0.7343299663208673,0.6982831263972971,0.6525557646132096,0,2,0,5,0,0,1,0
5,9,6,0.24761904761904763,0.3434753076911484,0.3718596191184469,0.7601489603698894,0,1,2,1,0,0,0,0
4,10,0,0.5460317460317461,0.7020442858722048,0.6619823336283668,0.5170924357939253,0,2,0,0,1,0,1,0
6,13,1,0.5619047619047619,0.764260133533063,0.887844856994958,0.5500565690167338,0,2,0,5,0,0,1,0
5,18,0,0.6031746031746031,0.7028513573189856,0.5126087085461508,0.33965023527493443,0,2,0,3,0,0,1,0
3,21,0,0.28571428571428564,0.3207748019598803,0.3397359524399901,0.5595644038097376,0,2,0,0,0,0,0,0
4,26,7,0.073015873015873,0.15792437641527626,0.4241332949169907,0.7343195898959207,0,0,1,1,1,0,0,0
2,27,3,0.06666666666666665,0.09377158130938204,0.3228621976574866,0.7953745891167685,0,3,3,3,1,0,0,0
2,28,2,0.7015873015873015,0.9954176179019383,0.3228621976574866,0.7953745891167685,0,2,0,3,1,0,0,0
5,29,1,0.19047619047619052,0.19750868361686794,0.3718596191184469,0.7601489603698894,0,2,0,1,0,0,0,0
6,32,7,0.8444444444444444,0.9930722332632664,0.46203619146303954,0.9078677352889164,0,0,1,2,1,0,1,0
3,35,7,0.6380952380952379,0.8681112383675025,0.7098564104956644,0.7291188431445734,0,0,1,0,1,0,1,0
3,41,3,0.4634920634920634,0.6910667901721038,0.6950954244255083,0.7488112280910331,0,3,3,1,0,0,1,0
7,44,7,0.8158730158730158,0.9634032646826822,0.2784766362864808,0.15244946660718028,0,0,1,1,1,0,0,0
1,1,5,0.19047619047619052,0.2814748256539621,0.16586759923958816,0.2871568353134357,0,2,0,0,0,0,0,0
5,34,0,0.1777777777777778,0.2092100120797928,0.5825428175581671,0.861535160909459,1,2,0,4,1,0,1,0
4,45,5,0.5714285714285713,0.7662412315574731,0.33189783751439794,0.39783538053412837,0,2,0,5,0,0,0,0
2,46,7,0.5174603174603174,0.6692391211249439,0.8847428159183348,0.7746451710045479,0,0,1,5,0,0,1,0
7,47,4,0.5587301587301586,0.907814413795011,0.6982831263972971,0.6525557646132096,0,2,0,5,0,0,1,0
1,13,1,0.3746031746031746,0.5774414760917247,0.16586759923958816,0.2871568353134357,0,2,0,0,0,0,0,0
7,20,3,0.7841269841269841,0.9976881461968308,0.5146344897496444,0.5831787423675747,0,3,3,0,1,0,1,0
2,22,7,0.0380952380952381,0.06628724794443427,0.3228621976574866,0.7953745891167685,0,0,1,3,1,0,0,0
2,24,4,0.2698412698412699,0.39236193332807123,0.21408436920474916,0.45472433571502524,0,2,0,1,1,0,0,0
3,25,0,0.6253968253968254,0.7044899456167897,0.33046637083149655,0.6182528639898939,0,2,0,2,1,0,0,0
5,28,0,0.5904761904761904,0.6881157947745319,0.4238938044177267,0.26681131444109507,0,2,0,3,1,0,0,0
4,36,7,0.16825396825396827,0.2973244196057565,0.33189783751439794,0.39783538053412837,0,0,1,5,0,0,0,0
3,37,0,0.6063492063492064,0.6829732085892994,0.2216259032042922,0.6587873196191056,0,2,0,3,0,0,0,0
7,42,6,0.03492063492063491,0.08773299696544837,0.3313278110071547,0.7912312142913782,0,1,2,3,1,0,0,0
5,12,2,0.12380952380952381,0.16271459147685616,0.9391480225458171,0.6776426206665676,1,2,0,1,1,0,1,0
2,23,0,0.41587301587301584,0.503422101975616,0.21408436920474916,0.45472433571502524,0,2,0,1,1,0,0,0
7,34,3,0.13333333333333336,0.18392060068593338,0.24683334851130034,0.41414215037469404,0,3,3,4,1,0,0,0
0,47,1,0.26031746031746034,0.2822444842335915,0.30062990502915987,0.5890303818252463,0,2,0,5,0,0,0,0
6,5,4,0.53015873015873,0.6997917798796172,0.46203619146303954,0.9078677352889164,0,2,0,2,1,0,1,0
5,8,0,0.36825396825396817,0.4302434502465955,0.5825428175581671,0.861535160909459,1,2,0,4,1,0,1,0
0,9,5,0.47619047619047616,0.6098482166695659,0.38740471355727557,0.49918353191459097,0,2,0,0,1,0,0,0
4,15,0,0.7142857142857143,0.9129285836410461,0.33189783751439794,0.39783538053412837,0,2,0,5,0,0,0,0
7,17,1,0.27301587301587305,0.37762924578434365,0.6982831263972971,0.6525557646132096,1,2,0,5,0,0,1,0
5,20,2,0.003174603174603191,0.01583947350659659,0.5126087085461508,0.33965023527493443,0,2,0,3,0,0,1,0
3,27,1,0.2793650793650793,0.3570335682055893,0.10147258121009717,0.15845704556450713,0,2,0,3,1,0,0,0
1,28,0,0.19999999999999996,0.21388161252413937,0.42511623208878824,0.0,0,2,0,4,1,0,0,0
7,35,0,0.36825396825396817,0.34974904443439836,0.01726266913839769,0.404977750041164,0,2,0,1,0,0,0,0
7,36,0,0.5142857142857143,0.4969023349765713,0.01726266913839769,0.404977750041164,0,2,0,1,0,0,0,0
6,37,5,0.565079365079365,0.7766941203682431,0.803367717307867,0.7721710878902828,0,2,0,2,0,0,1,0
1,43,3,0.7015873015873015,0.9517282609743336,0.5189155089769342,0.6667353309890451,0,3,3,2,1,0,1,0
7,1,1,0.6412698412698412,0.8543479985150639,0.5146344897496444,0.5831787423675747,0,2,0,0,1,0,1,0
6,23,3,0.10158730158730156,0.12245277185781558,0.7062188736615447,0.7849849405396583,1,3,3,0,0,0,1,0
1,4,0,0.8666666666666666,0.948257202375437,0.3289872047246103,0.3059536353880681,0,2,0,0,1,0,0,0
2,9,5,0.4222222222222223,0.5819242361787157,0.3778700940245816,0.9858949486539306,0,2,0,2,0,0,0,0
2,10,2,0.0,0.035820928129664614,0.4321475105997541,0.7595012887024524,0,2,0,4,0,0,0,0
4,17,5,0.5555555555555555,0.7456428918421318,0.2605319881203014,0.5780520484605312,0,2,0,2,1,0,0,0
5,24,6,0.0603174603174603,0.10159480394643708,0.3997887788662027,0.8761515822339954,0,1,2,5,0,0,0,0
